Day of Week,Route,Direction,Stop ID,Stop Seq ID,Stop Name,Total On,Total Off,Total Activity,Cumulative Load,Wheelchair
,,,,,,,,,,
Saturday,3B,Outbound,786329,29,Rivermont Ave. (Westbound Entrance Of Riverside Park),0,0,0,29,0,37.436906,-79.165061
Saturday,3A,Outbound,3463385,30,Rivemont and Vista,0,0,0,29,0,37.438802,-79.178632
Saturday,3B,Outbound,786317,30,Rivermont Ave. (Westbound Corner Of Columbia Ave.),1,1,2,28,0,37.436984,-79.166124
Saturday,3A,Outbound,786322,31,Rivermont Ave. (Westbound Corner Of Langhorne Rd.),0,0,0,29,0,37.439141,-79.181775
Saturday,3B,Outbound,786331,31,Rivermont Ave. (Westbound In Front Of Magnolia Foods),1,1,2,28,0,37.435049,-79.169815
Saturday,3A,Outbound,786330,32,Rivermont Ave. (Westbound First Stop Past Pershing Ave.),0,0,0,29,0,37.439507,-79.183233
Saturday,3B,Outbound,786332,32,Rivermont Ave. (Westbound In Front Of Randolph College),0,0,1,28,0,37.435276,-79.171641
Saturday,3A,Outbound,786312,33,Rivermont Ave. (Westbound Across From Rivermont Terrace),0,0,0,29,0,37.439621,-79.184942
Saturday,3B,Outbound,786334,33,Rivermont Ave. (Westbound Randolph College Entrance),0,1,1,27,0,37.436876,-79.173597
Saturday,3A,Outbound,786323,34,Rivermont Ave. (Westbound Corner Of Lee Cir.),0,0,0,29,0,37.439621,-79.186148
Saturday,3B,Outbound,786328,34,Rivermont Ave. (Westbound Corner Of West Princeton Cir.),0,0,0,27,0,37.437441,-79.174849
Saturday,3A,Outbound,786313,35,Rivermont Ave. (Westbound Across From Virginia Baptist Hopital),1,2,3,28,0,37.439333,-79.187651
Saturday,3B,Outbound,786333,35,Rivermont Ave. (Westbound In Front Of Woodstock Apartments),0,0,0,27,0,37.438091,-79.177251
Saturday,3A,Outbound,786324,36,Rivermont Ave. (Westbound Corner Of Oakwood Pl.),0,1,1,27,0,37.439364,-79.189487
Saturday,3B,Outbound,786322,36,Rivermont Ave. (Westbound Corner Of Langhorne Rd.),0,0,0,27,0,37.439141,-79.181775
Saturday,3A,Outbound,786424,37,Ves Rd. (Northbound Corner Of Pine Dr.),0,0,0,27,0,37.446771,-79.188533
Saturday,3B,Outbound,786330,37,Rivermont Ave. (Westbound First Stop Past Pershing Ave.),0,0,0,27,0,37.439507,-79.183233
Saturday,3A,Outbound,786423,38,Ves Rd. (Northbound Across From Westminster Nursing Home),1,1,2,27,0,37.450501,-79.189963
Saturday,3B,Outbound,786312,38,Rivermont Ave. (Westbound Across From Rivermont Terrace),0,0,0,27,0,37.439621,-79.184942
Saturday,3A,Outbound,786422,39,Ves Rd. (Northbound Across From Ves School Entrance),1,1,1,27,0,37.452404,-79.190077
Saturday,3B,Outbound,786323,39,Rivermont Ave. (Westbound Corner Of Lee Cir.),0,0,0,27,0,37.439621,-79.186148
Saturday,3A,Outbound,786342,40,Ruesens Rd. (Outbound Maple Ridge Apartments),1,0,1,2,0,37.450915,-79.182958
Saturday,3B,Outbound,786313,40,Rivermont Ave. (Westbound Across From Virginia Baptist Hopital),1,0,1,28,0,37.439333,-79.187651
Saturday,3A,Outbound,786426,41,Ves Rd. (Southbound Corner Of Ves School),0,0,0,27,0,37.452831,-79.189636
Saturday,3B,Outbound,786324,41,Rivermont Ave. (Westbound Corner Of Oakwood Pl.),0,0,1,28,0,37.439364,-79.189487
